Online_Grocery_Site,Product_Catagory,Product_Name,Weight,Unit,DayOfDeal,Date,Original_Price,Discounted_Price,Discount %,Product_Category
KiranaMarket.com,,Odonil Bathroom Air Freshener Zipper - Soulful Jasmine,10,gm,Tuesday,28 Nov 2023,55.0,53.0,3.6363636363636376,Household Care 
KiranaMarket.com,,Odonil Air Freshener Blocks - 50g,(Jasmine,Pc/Box,Tuesday,28 Nov 2023,50.0,48.0,4.000000000000004,Household Care 
KiranaMarket.com,,Odonil Bathroom Air Freshener Blocks – Jasmine Mist,75,gm,Tuesday,28 Nov 2023,70.0,60.0,14.28571428571429,Household Care 
KiranaMarket.com,,Odopic Liquid Dishwash Gel,750.0,ml,Tuesday,28 Nov 2023,160.0,136.0,15.000000000000002,Household Care 
KiranaMarket.com,,Dabur Odomos Naturals Non-Sticky Mosquito Repellent Cream -,100.0,gm,Tuesday,28 Nov 2023,99.0,95.0,4.040404040404044,Household Care 
KiranaMarket.com,,Ambi Pur Air Effect Sweet Berries Air Freshener,275,gm,Tuesday,28 Nov 2023,279.0,237.0,15.053763440860212,Household Care 
KiranaMarket.com,,Ariel Matic Top Load Liquid Detergent,500.0,ml,Tuesday,28 Nov 2023,115.0,110.0,4.347826086956519,Household Care 
KiranaMarket.com,,Ambi Pur Sandalwood Air Freshners (275 g) -Combo Pack of,3.0,Pc/Box,Tuesday,28 Nov 2023,795.0,676.0,14.968553459119494,Household Care 
KiranaMarket.com,,Godrej Aer Pocket Bathroom Fragrance - 10 g (Bright,Tangy,Pc/Box,Tuesday,28 Nov 2023,55.0,52.0,5.454545454545457,Household Care 
KiranaMarket.com,,Goodknight Mosquito Repellent Fabric Roll On - 8ml (Bubble,gum,Pc/Box,Tuesday,28 Nov 2023,75.0,72.0,4.000000000000004,Household Care 
KiranaMarket.com,,"Godrej aer pocket, Bathroom Air Fragrance - Fresh Lush Green",10.0,Pc/Box,Tuesday,28 Nov 2023,55.0,52.0,5.454545454545457,Household Care 
KiranaMarket.com,,"Good Knight Gold Flash - Mosquito Repellent Refill, 45ml each (Pack of",2.0,Pc/Box,Tuesday,28 Nov 2023,145.0,137.0,5.517241379310345,Household Care 
KiranaMarket.com,,Surf Excel Easy Wash,500,gm,Tuesday,28 Nov 2023,82.0,78.0,4.878048780487809,Household Care 
KiranaMarket.com,,HIT Cockroach Killer Spray,320.0,ml,Tuesday,28 Nov 2023,210.0,200.0,4.761904761904767,Household Care 
KiranaMarket.com,,"Odonil Room Spray Home Freshener, Lavender -",108.19,Pc/Box,Tuesday,28 Nov 2023,99.0,95.0,4.040404040404044,Household Care 
KiranaMarket.com,,Odonil Bathroom Air Freshener Zipper - Joyful Lavender,10,gm,Tuesday,28 Nov 2023,55.0,45.0,18.181818181818176,Household Care 
KiranaMarket.com,,Odonil Bathroom Air Freshener Zipper - Blissful Citrus,10,gm,Tuesday,28 Nov 2023,55.0,45.0,18.181818181818176,Household Care 
KiranaMarket.com,,Odonil Bathroom Air Freshener Zipper - Scintillating Rose,10,gm,Tuesday,28 Nov 2023,55.0,45.0,18.181818181818176,Household Care 
KiranaMarket.com,,Odonil Air Freshener Blocks - 50g,(Lavender,Pc/Box,Tuesday,28 Nov 2023,58.0,56.0,3.4482758620689613,Household Care 
KiranaMarket.com,,Odonil Air Freshener Blocks - 75g,(Lavender,Pc/Box,Tuesday,28 Nov 2023,70.0,60.0,14.28571428571429,Household Care 
KiranaMarket.com,,Odonil Air Freshener Blocks - 75g,(Orchid,Pc/Box,Tuesday,28 Nov 2023,70.0,67.0,4.285714285714281,Household Care 
KiranaMarket.com,,Odonil Bathroom Air Freshener Blocks – Mystic Rose,75,gm,Tuesday,28 Nov 2023,70.0,67.0,4.285714285714281,Household Care 
KiranaMarket.com,,Dabur Odomos Naturals Non-Sticky Mosquito Repellent Cream -,50.0,gm,Tuesday,28 Nov 2023,50.0,43.0,14.000000000000002,Household Care 
KiranaMarket.com,,Odomos Naturals Mosquito Repellent Cream - 25g,2.0,Pc/Box,Tuesday,28 Nov 2023,50.0,45.0,9.999999999999998,Household Care 
KiranaMarket.com,,Dabur Odomos Naturals Mosquito Repellent - Cream,25g,Pc/Box,Tuesday,28 Nov 2023,25.0,23.0,7.9999999999999964,Household Care 
KiranaMarket.com,,"Godrej Aer Pocket Bathroom Fragrance - 10 g (Pack of 6, Fresh",Lush,Pc/Box,Tuesday,28 Nov 2023,330.0,317.0,3.939393939393943,Household Care 
KiranaMarket.com,,Harpic Disinfectant Bathroom Cleaner - Lemon,1,Litre,Tuesday,28 Nov 2023,199.0,190.0,4.522613065326631,Household Care 
KiranaMarket.com,,Vim Liquid with power of lemons,1.8,Litre,Tuesday,28 Nov 2023,360.0,340.0,5.555555555555558,Household Care 
KiranaMarket.com,,Tide Jasmine & Rose Detergent Powder,95.0,gm,Tuesday,28 Nov 2023,10.0,9.0,9.999999999999998,Household Care 
KiranaMarket.com,,Lizol Disinfectant Surface Cleaner Jasmine,500.0,ml,Tuesday,28 Nov 2023,110.0,105.0,4.545454545454541,Household Care 
KiranaMarket.com,,Lizol Disinfectant Surface Cleaner Citrus,500.0,ml,Tuesday,28 Nov 2023,110.0,105.0,4.545454545454541,Household Care 
KiranaMarket.com,,Lizol Disinfectant Surface Cleaner Lavender,975.0,ml,Tuesday,28 Nov 2023,196.0,189.0,3.57142857142857,Household Care 
KiranaMarket.com,,Lizol Disinfectant Surface Cleaner Sandal,500.0,ml,Tuesday,28 Nov 2023,110.0,105.0,4.545454545454541,Household Care 
KiranaMarket.com,,Lizol Disinfectant Surface Cleaner Floral,500.0,ml,Tuesday,28 Nov 2023,110.0,98.0,10.909090909090914,Household Care 
KiranaMarket.com,,Lizol Disinfectant Surface Cleaner Lavender,500.0,ml,Tuesday,28 Nov 2023,110.0,105.0,4.545454545454541,Household Care 
KiranaMarket.com,,Lizol Disinfectant Surface Cleaner Citrus,200.0,ml,Tuesday,28 Nov 2023,42.0,40.0,4.761904761904767,Household Care 
KiranaMarket.com,,Softouch French Perfume Fabric Conditioner,800.0,ml,Tuesday,28 Nov 2023,235.0,224.0,4.680851063829783,Household Care 
KiranaMarket.com,,"Softouch Ocean Breeze Fabric Conditioner, 860ml with",400ml,Pc/Box,Tuesday,28 Nov 2023,235.0,224.0,4.680851063829783,Household Care 
KiranaMarket.com,,Domex Toilet Cleaner Ocean Fresh,500.0,ml,Tuesday,28 Nov 2023,102.0,97.0,4.90196078431373,Household Care 
KiranaMarket.com,,Harpic Platinum Active-Shield Toilet Cleaner Lavender,500.0,ml,Tuesday,28 Nov 2023,99.0,93.0,6.060606060606055,Household Care 
KiranaMarket.com,,"Harpic Platinum Active-Shield Toilet Cleaner, Marine",500.0,ml,Tuesday,28 Nov 2023,99.0,94.0,5.05050505050505,Household Care 
KiranaMarket.com,,Harpic Power Plus Toilet Cleaner Original,650.0,ml,Tuesday,28 Nov 2023,110.0,105.0,4.545454545454541,Household Care 
KiranaMarket.com,,Odopic Dishwash Powder,1.0,Kg,Tuesday,28 Nov 2023,25.0,24.0,4.000000000000004,Household Care 
KiranaMarket.com,,Godrej ProClean Citrus Floor Cleaner 1L (+ Citrus,500ml,Pc/Box,Tuesday,28 Nov 2023,179.0,150.0,16.201117318435752,Household Care 
KiranaMarket.com,,"Godrej ProClean Bathroom Cleaner, 500ml, Count of 2",+1,Pc/Box,Tuesday,28 Nov 2023,182.0,160.0,12.08791208791209,Household Care 
KiranaMarket.com,,Mr.Muscle Power Toilet Cleaner,500.0,ml,Tuesday,28 Nov 2023,75.0,70.0,6.666666666666665,Household Care 
KiranaMarket.com,,Ariel Matic Front Load Liquid Detergent,500.0,ml,Tuesday,28 Nov 2023,138.0,132.0,4.347826086956519,Household Care 
KiranaMarket.com,,Comfort Fabric Conditioner Morning Fresh,860.0,ml,Tuesday,28 Nov 2023,235.0,224.0,4.680851063829783,Household Care 
KiranaMarket.com,,Comfort Fabric Conditioner Lily Fresh,860.0,ml,Tuesday,28 Nov 2023,235.0,224.0,4.680851063829783,Household Care 
KiranaMarket.com,,SofTouch Anti Germ Fabric Conditioner,200.0,ml,Tuesday,28 Nov 2023,56.0,52.0,7.14285714285714,Household Care 
KiranaMarket.com,,Softouch Fabric Conditioner Garden Bouquet,220,ml,Tuesday,28 Nov 2023,50.0,47.0,6.000000000000005,Household Care 
KiranaMarket.com,,Softouch Fabric Conditioner Ocean Breeze,220.0,ml,Tuesday,28 Nov 2023,56.0,52.0,7.14285714285714,Household Care 
KiranaMarket.com,,"Softouch 2X French Perfume Fabric Conditioner, 200 ml +",Pouch,Pc/Box,Tuesday,28 Nov 2023,58.0,57.0,1.7241379310344862,Household Care 
KiranaMarket.com,,Pril Perfect Lime Grease Fighter Dish Wash Gel,750.0,ml,Tuesday,28 Nov 2023,165.0,158.0,4.242424242424248,Household Care 
KiranaMarket.com,,Pril Perfect Lime Grease Fighter Dish Wash Gel,225.0,ml,Tuesday,28 Nov 2023,50.0,48.0,4.000000000000004,Household Care 
KiranaMarket.com,,Pril Dishwash Speckles Tamarind Dish Wash Gel,225,ml,Tuesday,28 Nov 2023,60.0,47.0,21.666666666666668,Household Care 
KiranaMarket.com,,Godrej Protekt Dish Wash Gel,500.0,ml,Tuesday,28 Nov 2023,105.0,100.0,4.761904761904767,Household Care 
KiranaMarket.com,,Ujala Supreme,250.0,ml,Tuesday,28 Nov 2023,80.0,76.0,5.000000000000004,Household Care 
KiranaMarket.com,,Pril Perfect Lime Dish Wash Liquid,120.0,ml,Tuesday,28 Nov 2023,20.0,19.0,5.000000000000004,Household Care 
KiranaMarket.com,,Ujala Supreme,75.0,ml,Tuesday,28 Nov 2023,32.0,31.0,3.125,Household Care 
KiranaMarket.com,,Robin Dazzling Whiteness Liquid Blue,75.0,ml,Tuesday,28 Nov 2023,31.0,30.0,3.2258064516129004,Household Care 
KiranaMarket.com,,Revive Liquid Stiffener,200.0,gm,Tuesday,28 Nov 2023,78.0,70.0,10.256410256410254,Household Care 
KiranaMarket.com,,Maricos Revive Instant Starch,200.0,gm,Tuesday,28 Nov 2023,65.0,62.0,4.61538461538461,Household Care 
KiranaMarket.com,,Maricos Revive Instant Starch,400.0,gm,Tuesday,28 Nov 2023,131.0,125.0,4.580152671755721,Household Care 
KiranaMarket.com,,Mysore Sandal's Kleenol Multipurpose Liquid,1.0,Litre,Tuesday,28 Nov 2023,130.0,124.0,4.61538461538461,Household Care 
KiranaMarket.com,,Vattulu,/,Pc/Box,Tuesday,28 Nov 2023,10.0,10.0,0.0,Household Care 
KiranaMarket.com,,Gandham Powder /,గంధం,Pc/Box,Tuesday,28 Nov 2023,5.0,5.0,0.0,Household Care 
KiranaMarket.com,,Homelite Match Box,240,Pc/Box,Tuesday,28 Nov 2023,10.0,10.0,0.0,Household Care 
KiranaMarket.com,,Locker Match Box (Pack of,10.0,Pc/Box,Tuesday,28 Nov 2023,10.0,45.0,0.0,Household Care 
KiranaMarket.com,,NIP Nature & Shakti Dish Wash Bar,500.0,gm,Tuesday,28 Nov 2023,45.0,43.0,4.444444444444439,Household Care 
KiranaMarket.com,,NIP Nature & Shakti Dish Wash Bar,85.0,gm,Tuesday,28 Nov 2023,5.0,55.0,0.0,Household Care 
KiranaMarket.com,,Fena Super Wash Germ Clean detergent Powder Rose & Chandan,1.0,Kg,Tuesday,28 Nov 2023,55.0,54.0,1.8181818181818188,Household Care 
KiranaMarket.com,,Odonil Room Freshening Gelz - Rose Dreams,-75,gm,Tuesday,28 Nov 2023,75.0,68.0,9.333333333333336,Household Care 
KiranaMarket.com,,"Odonil Room Spray Lavender Mist, Jasmine Fresh & Rose Garden",171ml,Pc/Box,Tuesday,28 Nov 2023,198.0,189.0,4.545454545454541,Household Care 
KiranaMarket.com,,Surf Excel Quick Wash Liquid Detergent,500.0,ml,Tuesday,28 Nov 2023,102.0,97.0,4.90196078431373,Household Care 
KiranaMarket.com,,Ariel Matic Front Load Liquid Detergent,2L,Pc/Box,Tuesday,28 Nov 2023,485.0,460.0,5.154639175257736,Household Care 
KiranaMarket.com,,Ariel Matic Top Load Liquid Detergent,2L,Pc/Box,Tuesday,28 Nov 2023,425.0,404.0,4.941176470588237,Household Care 
KiranaMarket.com,,Ariel Matic Liquid Detergent,1.0,Litre,Tuesday,28 Nov 2023,230.0,207.0,9.999999999999998,Household Care 
KiranaMarket.com,,Ariel Matic Top Load Liquid Detergent,2L,Pc/Box,Tuesday,28 Nov 2023,490.0,441.0,9.999999999999998,Household Care 
KiranaMarket.com,,Rin Liquid Detergent,800.0,ml,Tuesday,28 Nov 2023,160.0,152.0,5.000000000000004,Household Care 
KiranaMarket.com,,Nature Protect Germ Removal Detergent Powder,500.0,gm,Tuesday,28 Nov 2023,50.0,45.0,9.999999999999998,Household Care 
KiranaMarket.com,,Nature Protect Germ Removal Detergent Powder,1.0,Kg,Tuesday,28 Nov 2023,99.0,90.0,9.090909090909092,Household Care 
KiranaMarket.com,,Rin Ala Fabric Whitener Bleach,200.0,ml,Tuesday,28 Nov 2023,44.0,42.0,4.545454545454541,Household Care 
KiranaMarket.com,,Odonil Smile Bathroom And Car Freshener,10,gm,Tuesday,28 Nov 2023,50.0,45.0,9.999999999999998,Household Care 
KiranaMarket.com,,Surf Excel Easy Wash Detergent Liquid,1,Litre,Tuesday,28 Nov 2023,205.0,195.0,4.878048780487809,Household Care 
KiranaMarket.com,,"Ambipur Air Effects Room Air Freshener, Anti Tobacco",275.0,gm,Tuesday,28 Nov 2023,299.0,254.0,15.050167224080267,Household Care 
KiranaMarket.com,,"Ambi pur Air Effects Room Air Freshener, Floral Escape",275.0,gm,Tuesday,28 Nov 2023,279.0,266.0,4.659498207885305,Household Care 
KiranaMarket.com,,Vanish Oxi Action Stain Remover Liquid,180.0,ml,Tuesday,28 Nov 2023,72.0,69.0,4.166666666666663,Household Care 
KiranaMarket.com,,Vanish Oxi Action Stain Remover Liquid,800.0,ml,Tuesday,28 Nov 2023,215.0,116.0,0.0,Household Care 
KiranaMarket.com,,Rin Detergent Powder,1,Kg,Tuesday,28 Nov 2023,116.0,111.0,4.31034482758621,Household Care 
KiranaMarket.com,,Vim Gel,155.0,ml,Tuesday,28 Nov 2023,15.0,22.0,0.0,Household Care 
KiranaMarket.com,,Surf Excel Detergent Bar,150.0,gm,Tuesday,28 Nov 2023,22.0,21.0,4.545454545454541,Household Care 
KiranaMarket.com,,Drainex Drain Cleaner,50.0,gm,Tuesday,28 Nov 2023,32.0,31.0,3.125,Household Care 
KiranaMarket.com,,Surf Excel Detergent Bar,250.0,gm,Tuesday,28 Nov 2023,35.0,33.5,4.285714285714281,Household Care 
KiranaMarket.com,,Surf Excel Detergent Bar,400.0,gm,Tuesday,28 Nov 2023,62.0,59.0,4.838709677419351,Household Care 
KiranaMarket.com,,Revive Liquid Stiffener,400.0,gm,Tuesday,28 Nov 2023,155.0,148.0,4.516129032258065,Household Care 
KiranaMarket.com,,Pitambari Shining Dishwash Powder,1,Kg,Tuesday,28 Nov 2023,60.0,57.0,5.000000000000004,Household Care 
KiranaMarket.com,,Sabena Dishwash Powder,1.0,Kg,Tuesday,28 Nov 2023,30.0,29.0,3.3333333333333326,Household Care 
KiranaMarket.com,,Rin Anti-Bacterial Detergent Powder,1,Kg,Tuesday,28 Nov 2023,102.0,95.0,6.8627450980392135,Household Care 
KiranaMarket.com,,Rin Anti-Bacterial Detergent Powder,500.0,gm,Tuesday,28 Nov 2023,48.0,45.0,6.25,Household Care 
KiranaMarket.com,,Tide Plus Double Power Detergent Washing Powder Lemon & Mint 6kg +,2kg,Pc/Box,Tuesday,28 Nov 2023,989.0,890.0,10.01011122345804,Household Care 
KiranaMarket.com,,Henko Stain Care Powder,1,Kg,Tuesday,28 Nov 2023,120.0,100.0,16.666666666666664,Household Care 
KiranaMarket.com,,Exo Touch & Shine Lemon Zest Dish Wash Powder,1.0,Kg,Tuesday,28 Nov 2023,26.0,23.0,11.538461538461542,Household Care 
KiranaMarket.com,,Ariel Anti Germ Detergent Powder,1.0,Kg,Tuesday,28 Nov 2023,250.0,225.0,9.999999999999998,Household Care 
KiranaMarket.com,,Hit Mosquitoes and Flies Killer Spray,320.0,ml,Tuesday,28 Nov 2023,210.0,200.0,4.761904761904767,Household Care 
KiranaMarket.com,,Hit Mosquitoes and Flies Killer Spray,125.0,ml,Tuesday,28 Nov 2023,75.0,72.0,4.000000000000004,Household Care 
KiranaMarket.com,,Hit Mosquitoes & Flies Killer Spray,200.0,ml,Tuesday,28 Nov 2023,101.0,97.0,3.960396039603964,Household Care 
KiranaMarket.com,,Hit Red Cockroach Spray,125.0,ml,Tuesday,28 Nov 2023,75.0,72.0,4.000000000000004,Household Care 
KiranaMarket.com,,Hit Red Cockroach Killer Spray,200.0,ml,Tuesday,28 Nov 2023,99.0,210.0,0.0,Household Care 
KiranaMarket.com,,"Lizol Disinfectant Surface Cleaner, Citrus",975.0,ml,Tuesday,28 Nov 2023,210.0,200.0,4.761904761904767,Household Care 
KiranaMarket.com,,Harpic Power Plus Disinfectant Toilet Cleaner,1.0,Litre,Tuesday,28 Nov 2023,205.0,195.0,4.878048780487809,Household Care 
KiranaMarket.com,,Domex Lime Fresh Disinfectant Toilet Cleaner,500.0,ml,Tuesday,28 Nov 2023,102.0,97.0,4.90196078431373,Household Care 
KiranaMarket.com,,"Harpic Disinfectant Bathroom Cleaner, Floral",500.0,ml,Tuesday,28 Nov 2023,105.0,100.0,4.761904761904767,Household Care 
KiranaMarket.com,,"Harpic Disinfectant Bathroom Cleaner, Floral",200.0,ml,Tuesday,28 Nov 2023,46.0,44.0,4.347826086956519,Household Care 
KiranaMarket.com,,Domex Ocean Fresh Disinfectant Toilet Cleaner,250.0,ml,Tuesday,28 Nov 2023,40.0,38.0,5.000000000000004,Household Care 
KiranaMarket.com,,Harpic Twin Pack Offer ( Toilet 500ml & Bathroom,200ml,Pc/Box,Tuesday,28 Nov 2023,99.0,95.0,4.040404040404044,Household Care 
KiranaMarket.com,,Godrej ProClean Disinfectant Floor Cleaner,500.0,ml,Tuesday,28 Nov 2023,93.0,83.0,10.752688172043012,Household Care 
KiranaMarket.com,,Godrej ProClean Disinfectant Toiler Cleaner,500.0,ml,Tuesday,28 Nov 2023,86.0,76.0,11.627906976744184,Household Care 
KiranaMarket.com,,Godrej ProClean Disinfectant Bathroom Cleaner,500.0,ml,Tuesday,28 Nov 2023,91.0,83.0,8.791208791208794,Household Care 
KiranaMarket.com,,"Mr Muscle Floor Cleaner, Floral",1.0,Litre,Tuesday,28 Nov 2023,125.0,110.0,12.0,Household Care 
KiranaMarket.com,,Nimyle Herbal Floor Cleaner -,1000.0,ml,Tuesday,28 Nov 2023,146.0,138.0,5.47945205479452,Household Care 
KiranaMarket.com,,"Sanifresh Bathroom Cleaner, 450ml (Buy 1 Get",1,Pc/Box,Tuesday,28 Nov 2023,99.0,95.0,4.040404040404044,Household Care 
KiranaMarket.com,,Surf Excel Quick Wash Detergent Liquid,200.0,ml,Tuesday,28 Nov 2023,62.0,59.0,4.838709677419351,Household Care 
KiranaMarket.com,,"Lizol Disinfectant Floor Cleaner, Jasmine",2.0,Litre,Tuesday,28 Nov 2023,380.0,360.0,5.263157894736848,Household Care 
KiranaMarket.com,,Softouch Anti Germ Fabric Conditioner,400.0,ml,Tuesday,28 Nov 2023,120.0,105.0,12.5,Household Care 
KiranaMarket.com,,Softouch Fabric Conditioner 2X French Perfume After Wash,200.0,ml,Tuesday,28 Nov 2023,58.0,57.0,1.7241379310344862,Household Care 
KiranaMarket.com,,Pril Perfect Lime Grease Fighter Dish Wash Gel,425.0,ml,Tuesday,28 Nov 2023,98.0,94.0,4.081632653061229,Household Care 
KiranaMarket.com,,Exo Diswash Bar,75.0,gm,Tuesday,28 Nov 2023,5.0,4.9,1.999999999999991,Household Care 
KiranaMarket.com,,Exo Diswash Bar,4.1,Pc/Box,Tuesday,28 Nov 2023,30.0,29.0,3.3333333333333326,Household Care 
KiranaMarket.com,,Exo Round Dishwash Bar,500g,Pc/Box,Tuesday,28 Nov 2023,55.0,52.25,5.000000000000004,Household Care 
KiranaMarket.com,,Vim Dishwash,75.0,gm,Tuesday,28 Nov 2023,5.0,10.0,0.0,Household Care 
KiranaMarket.com,,"Vim Dishwash Bar,Anti Bac With Neem",145.0,gm,Tuesday,28 Nov 2023,10.0,9.0,9.999999999999998,Household Care 
KiranaMarket.com,,XXX Detergent Bar,150.0,gm,Tuesday,28 Nov 2023,10.0,9.6,4.000000000000004,Household Care 
KiranaMarket.com,,XXX Detergent Bar,75.0,gm,Tuesday,28 Nov 2023,5.0,4.9,1.999999999999991,Household Care 
KiranaMarket.com,,Ujala Crisp and Shine Floral Fusion Fabric Conditioner,500.0,gm,Tuesday,28 Nov 2023,145.0,137.0,5.517241379310345,Household Care 
KiranaMarket.com,,Ujala Crisp and Shine Floral Fusion Fabric Conditioner,200.0,gm,Tuesday,28 Nov 2023,65.0,62.0,4.61538461538461,Household Care 
KiranaMarket.com,,Ujala Crisp and Shine Floral Fusion Fabric Conditioner,100.0,gm,Tuesday,28 Nov 2023,33.0,31.0,6.060606060606055,Household Care 
KiranaMarket.com,,"Detttol Disinfectant Liquid Cleaner, Lime fresh",1.0,Litre,Tuesday,28 Nov 2023,347.0,330.0,4.899135446685876,Household Care 
KiranaMarket.com,,Robin Fabric Cleaner Liquid Blue,150,ml,Tuesday,28 Nov 2023,60.0,57.0,5.000000000000004,Household Care 
KiranaMarket.com,,Rin Detergent Bar,75.0,gm,Tuesday,28 Nov 2023,5.0,4.9,1.999999999999991,Household Care 
KiranaMarket.com,,Surf Excel Detergent Bar,87.0,gm,Tuesday,28 Nov 2023,10.0,78.0,0.0,Household Care 
KiranaMarket.com,,Tide Detergent Bar Soap,5.2,Pc/Box,Tuesday,28 Nov 2023,78.0,74.0,5.128205128205132,Household Care 
KiranaMarket.com,,Exo,Steel,Pc/Box,Tuesday,28 Nov 2023,15.0,69.0,0.0,Household Care 
KiranaMarket.com,,Colin Glass & Multi Surface Cleaner Spray,250.0,ml,Tuesday,28 Nov 2023,69.0,59.0,14.492753623188404,Household Care 
KiranaMarket.com,,Rin Antibac Detergent Powder,110.0,gm,Tuesday,28 Nov 2023,10.0,9.6,4.000000000000004,Household Care 
KiranaMarket.com,,"Surf Excel Quick Wash Detergent Powder, 12g x",12,Pc/Box,Tuesday,28 Nov 2023,24.0,23.0,4.166666666666663,Household Care 
KiranaMarket.com,,"Ariel Perfect Wash Detergent Powder, 55g +",35.0,gm,Tuesday,28 Nov 2023,10.0,9.0,9.999999999999998,Household Care 
KiranaMarket.com,,"Tide Jasmine & Rose Detergent Powder, 85g +",20.0,gm,Tuesday,28 Nov 2023,10.0,9.6,4.000000000000004,Household Care 
KiranaMarket.com,,Tide Plus Double Power Lemon & Mint Detergent Powder,2,Kg,Tuesday,28 Nov 2023,230.0,219.0,4.7826086956521685,Household Care 
KiranaMarket.com,,"Odonil Room Spray Home Freshener, Citrus",137.24,Pc/Box,Tuesday,28 Nov 2023,155.0,78.0,49.67741935483871,Household Care 
KiranaMarket.com,,"Odonil Room Spray Home Freshener, Sandal Bouquet -",137.24,Pc/Box,Tuesday,28 Nov 2023,155.0,78.0,49.67741935483871,Household Care 
KiranaMarket.com,,Savlon Clothes Disinfectant and Refreshing Spray,230,ml,Tuesday,28 Nov 2023,175.0,166.0,5.142857142857138,Household Care 
KiranaMarket.com,,Odonil Bathroom Air Freshener Zipper - Alluring Daffodil -,10.0,gm,Tuesday,28 Nov 2023,55.0,45.0,18.181818181818176,Household Care 
KiranaMarket.com,,Himalaya Pure Homes Sanitizing Floor Cleaner Herbal Green Fragrance,1.0,Pc/Box,Tuesday,28 Nov 2023,180.0,135.0,25.0,Household Care 
KiranaMarket.com,,Himalaya Pure Homes Sanitizing Floor Cleaner Lemongrass Fragrance,1.0,Pc/Box,Tuesday,28 Nov 2023,180.0,90.0,50.0,Household Care 
KiranaMarket.com,,Ariel Matic Liquid Detergent Front Load 2 .5lt,(2lt+500ml,Pc/Box,Tuesday,28 Nov 2023,580.0,551.0,5.000000000000004,Household Care 
KiranaMarket.com,,Ariel Matic Liquid Detergent Top Load 2 Ltr +,500,ml,Tuesday,28 Nov 2023,510.0,485.0,4.90196078431373,Household Care 
KiranaMarket.com,,"Colin Glass and Surface Cleaner Liquid Spray, Regular",500,ml,Tuesday,28 Nov 2023,104.0,99.0,4.807692307692313,Household Care 
KiranaMarket.com,,DND Ayurvedic Surface Disinfectant Spray Sanitizer ,250.18,Pc/Box,Tuesday,28 Nov 2023,250.0,125.0,50.0,Household Care 
KiranaMarket.com,,Mangaldeep Upaveda - Camphor Tulsi Agarbatti,75,Pc/Box,Tuesday,28 Nov 2023,50.0,47.0,6.000000000000005,Household Care 
KiranaMarket.com,,Mangaldeep Temple Agarbatti,80,Pc/Box,Tuesday,28 Nov 2023,50.0,48.0,4.000000000000004,Household Care 
KiranaMarket.com,,Mangaldeep Temple Diya Silver Tradition Agarbatti - Total,50,Pc/Box,Tuesday,28 Nov 2023,50.0,45.0,9.999999999999998,Household Care 
KiranaMarket.com,,Mangaldeep Deetya Blue Agarbatti,80,Pc/Box,Tuesday,28 Nov 2023,50.0,48.0,4.000000000000004,Household Care 
KiranaMarket.com,,"Harpic Hygienic Toilet Cleaner Rim Block, Jasmine",26,gm,Tuesday,28 Nov 2023,78.0,74.0,5.128205128205132,Household Care 
KiranaMarket.com,,Harpic Power Plus Toilet Cleaner,200.0,ml,Tuesday,28 Nov 2023,44.0,38.0,13.636363636363637,Household Care 
KiranaMarket.com,,"Scotch brite Scrub Pad Small, 7 X",7.5,Pc/Box,Tuesday,28 Nov 2023,10.0,9.0,9.999999999999998,Household Care 
KiranaMarket.com,,Good Knight Gold Flash Machine Plus,Refill(45,Pc/Box,Tuesday,28 Nov 2023,100.0,95.0,5.000000000000004,Household Care 
KiranaMarket.com,,All Out Refill Ultra,45,ml,Tuesday,28 Nov 2023,77.0,74.0,3.8961038961038974,Household Care 
KiranaMarket.com,,All Out Ultra Power+ Floral Fragrance Refill,45,ml,Tuesday,28 Nov 2023,77.0,74.0,3.8961038961038974,Household Care 
